"steam_id","stat_ts","peak_players"
"1974050","1778634000000","3197"
"2315040","1778634000000","850"
"4025700","1778634000000","12987"
"1974050","1778637600000","3181"
"2315040","1778637600000","1130"
"4025700","1778637600000","13014"
"1974050","1778641200000","3126"
"2315040","1778641200000","1306"
"4025700","1778641200000","13038"
"1974050","1778644800000","3176"
"2315040","1778644800000","1417"
"4025700","1778644800000","13097"
"1974050","1778648400000","3288"
"2315040","1778648400000","1484"
"4025700","1778648400000","12833"
"1974050","1778652000000","3447"
"2315040","1778652000000","1499"
"4025700","1778652000000","12597"
"1974050","1778655600000","3673"
"2315040","1778655600000","1594"
"4025700","1778655600000","12596"
"1974050","1778659200000","3914"
"2315040","1778659200000","1661"
"4025700","1778659200000","12858"
"1974050","1778662800000","4216"
"2315040","1778662800000","1677"
"4025700","1778662800000","13438"
"1974050","1778666400000","4387"
"2315040","1778666400000","1734"
"4025700","1778666400000","14255"
"1974050","1778670000000","4992"
"2315040","1778670000000","1926"
"4025700","1778670000000","16059"
"1974050","1778673600000","5531"
"2315040","1778673600000","2288"
"4025700","1778673600000","18136"
"1974050","1778677200000","5847"
"2315040","1778677200000","2461"
"4025700","1778677200000","19929"
"1974050","1778680800000","5996"
"2315040","1778680800000","2379"
"4025700","1778680800000","20693"
"1974050","1778684400000","5787"
"2315040","1778684400000","2039"
"4025700","1778684400000","20244"
"1974050","1778688000000","5566"
"2315040","1778688000000","1433"
"4025700","1778688000000","18355"
"1974050","1778691600000","5244"
"2315040","1778691600000","1048"
"4025700","1778691600000","16124"
"1974050","1778695200000","5042"
"2315040","1778695200000","738"
"4025700","1778695200000","14178"
"1974050","1778698800000","4775"
"2315040","1778698800000","513"
"4025700","1778698800000","12384"
"1974050","1778702400000","4421"
"2315040","1778702400000","400"
"4025700","1778702400000","11185"
"1974050","1778706000000","3990"
"2315040","1778706000000","312"
"4025700","1778706000000","10686"
"1974050","1778709600000","3589"
"2315040","1778709600000","323"
"4025700","1778709600000","10360"
"1974050","1778713200000","3242"
"2315040","1778713200000","358"
"4025700","1778713200000","10710"
"1974050","1778716800000","3117"
"2315040","1778716800000","552"
"4025700","1778716800000","10765"
"1974050","1778720400000","3061"
"2315040","1778720400000","843"
"4025700","1778720400000","11163"
"1974050","1778724000000","3025"
"2315040","1778724000000","1065"
"4025700","1778724000000","11565"
"1974050","1778727600000","3017"
"2315040","1778727600000","1217"
"4025700","1778727600000","11698"
"1974050","1778731200000","2974"
"2315040","1778731200000","1325"
"4025700","1778731200000","11969"
"1974050","1778734800000","3019"
"2315040","1778734800000","1402"
"4025700","1778734800000","12097"
"1974050","1778738400000","3197"
"2315040","1778738400000","1395"
"4025700","1778738400000","12453"
"1974050","1778742000000","3395"
"2315040","1778742000000","1484"
"4025700","1778742000000","12371"
"1974050","1778745600000","3819"
"2315040","1778745600000","1514"
"4025700","1778745600000","12735"
"1974050","1778749200000","4107"
"2315040","1778749200000","1486"
"4025700","1778749200000","13385"
"1974050","1778752800000","4477"
"2315040","1778752800000","1613"
"4025700","1778752800000","14602"
"1974050","1778756400000","4889"
"2315040","1778756400000","1908"
"4025700","1778756400000","16921"
"1974050","1778760000000","5321"
"2315040","1778760000000","2137"
"4025700","1778760000000","19125"
"1974050","1778763600000","5746"
"2315040","1778763600000","2277"
"4025700","1778763600000","20954"
"1974050","1778767200000","5855"
"2315040","1778767200000","2208"
"4025700","1778767200000","21908"
"1974050","1778770800000","5607"
"2315040","1778770800000","1878"
"4025700","1778770800000","20854"
"1974050","1778774400000","5321"
"2315040","1778774400000","1318"
"4025700","1778774400000","18826"
"1974050","1778778000000","4979"
"2315040","1778778000000","882"
"4025700","1778778000000","16403"
"1974050","1778781600000","4653"
"2315040","1778781600000","582"
"4025700","1778781600000","13991"
"1974050","1778785200000","4440"
"2315040","1778785200000","404"
"4025700","1778785200000","12297"
"1974050","1778788800000","4050"
"2315040","1778788800000","327"
"4025700","1778788800000","11060"
"1974050","1778792400000","3701"
"2315040","1778792400000","287"
"4025700","1778792400000","10671"
"1974050","1778796000000","3300"
"2315040","1778796000000","278"
"4025700","1778796000000","10337"
"1974050","1778799600000","2964"
"2315040","1778799600000","350"
"4025700","1778799600000","10883"
"1974050","1778803200000","2881"
"2315040","1778803200000","506"
"4025700","1778803200000","10930"
"1974050","1778806800000","2952"
"2315040","1778806800000","946"
"4025700","1778806800000","11159"
"1974050","1778810400000","3628"
"2315040","1778810400000","2675"
"4025700","1778810400000","11595"
"1974050","1778814000000","3698"
"2315040","1778814000000","2869"
"4025700","1778814000000","11780"
"1974050","1778817600000","3689"
"2315040","1778817600000","3098"
"4025700","1778817600000","11950"
"1974050","1778821200000","3755"
"2315040","1778821200000","3224"
"4025700","1778821200000","11968"
"1974050","1778824800000","3949"
"2315040","1778824800000","3151"
"4025700","1778824800000","12087"
"1974050","1778828400000","4206"
"2315040","1778828400000","3175"
"4025700","1778828400000","11952"
"1974050","1778832000000","4416"
"2315040","1778832000000","3212"
"4025700","1778832000000","12230"
"1974050","1778835600000","4698"
"2315040","1778835600000","3113"
"4025700","1778835600000","12757"
"1974050","1778839200000","4890"
"2315040","1778839200000","3154"
"4025700","1778839200000","13324"
"1974050","1778842800000","5361"
"2315040","1778842800000","3411"
"4025700","1778842800000","14924"
"1974050","1778846400000","5659"
"2315040","1778846400000","3673"
"4025700","1778846400000","16807"
"1974050","1778850000000","6008"
"2315040","1778850000000","3775"
"4025700","1778850000000","18717"
"1974050","1778853600000","6122"
"2315040","1778853600000","3729"
"4025700","1778853600000","20121"
"1974050","1778857200000","6102"
"2315040","1778857200000","3396"
"4025700","1778857200000","20055"
"1974050","1778860800000","5848"
"2315040","1778860800000","2705"
"4025700","1778860800000","18833"
"1974050","1778864400000","5482"
"2315040","1778864400000","2098"
"4025700","1778864400000","16823"
"1974050","1778868000000","5142"
"2315040","1778868000000","1594"
"4025700","1778868000000","14574"
"1974050","1778871600000","4811"
"2315040","1778871600000","1182"
"4025700","1778871600000","12715"
"1974050","1778875200000","4349"
"2315040","1778875200000","808"
"4025700","1778875200000","10722"
"1974050","1778878800000","4092"
"2315040","1778878800000","664"
"4025700","1778878800000","8897"
"1974050","1778882400000","3743"
"2315040","1778882400000","641"
"4025700","1778882400000","7961"
"1974050","1778886000000","3437"
"2315040","1778886000000","728"
"4025700","1778886000000","9675"
"1974050","1778889600000","3436"
"2315040","1778889600000","1036"
"4025700","1778889600000","10555"
"1974050","1778893200000","3501"
"2315040","1778893200000","1533"
"4025700","1778893200000","11306"
"1974050","1778896800000","3578"
"2315040","1778896800000","2018"
"4025700","1778896800000","12315"
"1974050","1778900400000","3723"
"2315040","1778900400000","2321"
"4025700","1778900400000","12993"
"1974050","1778904000000","3765"
"2315040","1778904000000","2502"
"4025700","1778904000000","13732"
"1974050","1778907600000","3894"
"2315040","1778907600000","2676"
"4025700","1778907600000","14298"
"1974050","1778911200000","4104"
"2315040","1778911200000","2700"
"4025700","1778911200000","14649"
"1974050","1778914800000","4357"
"2315040","1778914800000","2715"
"4025700","1778914800000","15094"
"1974050","1778918400000","4570"
"2315040","1778918400000","2766"
"4025700","1778918400000","15071"
"1974050","1778922000000","4813"
"2315040","1778922000000","2716"
"4025700","1778922000000","15760"
"1974050","1778925600000","4996"
"2315040","1778925600000","2641"
"4025700","1778925600000","16032"
"1974050","1778929200000","5175"
"2315040","1778929200000","2633"
"4025700","1778929200000","17536"
"1974050","1778932800000","5441"
"2315040","1778932800000","2687"
"4025700","1778932800000","19280"
"1974050","1778936400000","5837"
"2315040","1778936400000","2738"
"4025700","1778936400000","20887"
"1974050","1778940000000","5845"
"2315040","1778940000000","2627"
"4025700","1778940000000","21935"
"1974050","1778943600000","5824"
"2315040","1778943600000","2381"
"4025700","1778943600000","0"
"1974050","1778947200000","5555"
"2315040","1778947200000","1917"
"4025700","1778947200000","20507"
"1974050","1778950800000","4998"
"2315040","1778950800000","1352"
"4025700","1778950800000","18238"
"1974050","1778954400000","4867"
"2315040","1778954400000","1107"
"4025700","1778954400000","15912"
"1974050","1778958000000","4481"
"2315040","1778958000000","800"
"4025700","1778958000000","13862"
"1974050","1778961600000","4263"
"2315040","1778961600000","599"
"4025700","1778961600000","12258"
"1974050","1778965200000","3873"
"2315040","1778965200000","484"
"4025700","1778965200000","11596"
"1974050","1778968800000","3548"
"2315040","1778968800000","433"
"4025700","1778968800000","10708"
"1974050","1778972400000","3230"
"2315040","1778972400000","522"
"4025700","1778972400000","10854"
"1974050","1778976000000","3201"
"2315040","1778976000000","711"
"4025700","1778976000000","11003"
"1974050","1778979600000","3275"
"2315040","1778979600000","1100"
"4025700","1778979600000","11496"
"1974050","1778983200000","3380"
"2315040","1778983200000","1522"
"4025700","1778983200000","12331"
"1974050","1778986800000","3444"
"2315040","1778986800000","1791"
"4025700","1778986800000","13154"
"1974050","1778990400000","3517"
"2315040","1778990400000","1939"
"4025700","1778990400000","14188"
"1974050","1778994000000","3675"
"2315040","1778994000000","2114"
"4025700","1778994000000","14539"
"1974050","1778997600000","3908"
"2315040","1778997600000","2215"
"4025700","1778997600000","14849"
"1974050","1779001200000","4212"
"2315040","1779001200000","2299"
"4025700","1779001200000","15219"
"1974050","1779004800000","4408"
"2315040","1779004800000","2356"
"4025700","1779004800000","15350"
"1974050","1779008400000","4657"
"2315040","1779008400000","2360"
"4025700","1779008400000","15866"
"1974050","1779012000000","4884"
"2315040","1779012000000","2290"
"4025700","1779012000000","15744"
"1974050","1779015600000","5129"
"2315040","1779015600000","2412"
"4025700","1779015600000","16633"
"1974050","1779019200000","5352"
"2315040","1779019200000","2544"
"4025700","1779019200000","18000"
"1974050","1779022800000","5558"
"2315040","1779022800000","2675"
"4025700","1779022800000","19390"
"1974050","1779026400000","5559"
"2315040","1779026400000","2564"
"4025700","1779026400000","20286"
"1974050","1779030000000","5412"
"2315040","1779030000000","2166"
"4025700","1779030000000","19945"
"1974050","1779033600000","5186"
"2315040","1779033600000","1716"
"4025700","1779033600000","18227"
"1974050","1779037200000","4808"
"2315040","1779037200000","1207"
"4025700","1779037200000","16093"
"1974050","1779040800000","4526"
"2315040","1779040800000","850"
"4025700","1779040800000","14020"
"1974050","1779044400000","4118"
"2315040","1779044400000","646"
"4025700","1779044400000","12282"
"1974050","1779048000000","3818"
"2315040","1779048000000","506"
"4025700","1779048000000","11055"
"1974050","1779051600000","3352"
"2315040","1779051600000","421"
"4025700","1779051600000","10643"
"1974050","1779055200000","2895"
"2315040","1779055200000","394"
"4025700","1779055200000","9840"
"1974050","1779058800000","2711"
"2315040","1779058800000","429"
"4025700","1779058800000","10030"
"1974050","1779062400000","2577"
"2315040","1779062400000","563"
"4025700","1779062400000","9989"
"1974050","1779066000000","2541"
"2315040","1779066000000","923"
"4025700","1779066000000","10204"
"1974050","1779069600000","2556"
"2315040","1779069600000","1251"
"4025700","1779069600000","10599"
"1974050","1779073200000","2573"
"2315040","1779073200000","1436"
"4025700","1779073200000","10662"
"1974050","1779076800000","2573"
"2315040","1779076800000","1557"
"4025700","1779076800000","10975"
"1974050","1779080400000","2627"
"2315040","1779080400000","1659"
"4025700","1779080400000","11096"
"1974050","1779084000000","2785"
"2315040","1779084000000","1691"
"4025700","1779084000000","11198"
"1974050","1779087600000","2946"
"2315040","1779087600000","1767"
"4025700","1779087600000","11344"
"1974050","1779091200000","3126"
"2315040","1779091200000","1785"
"4025700","1779091200000","11469"
"1974050","1779094800000","3271"
"2315040","1779094800000","1799"
"4025700","1779094800000","12191"
"1974050","1779098400000","3611"
"2315040","1779098400000","1923"
"4025700","1779098400000","12909"
"1974050","1779102000000","4008"
"2315040","1779102000000","2202"
"4025700","1779102000000","14714"
"1974050","1779105600000","4512"
"2315040","1779105600000","2427"
"4025700","1779105600000","16722"
"1974050","1779109200000","4866"
"2315040","1779109200000","2593"
"4025700","1779109200000","18601"
"1974050","1779112800000","4905"
"2315040","1779112800000","2516"
"4025700","1779112800000","19346"
"1974050","1779116400000","4717"
"2315040","1779116400000","2184"
"4025700","1779116400000","18755"
"1974050","1779120000000","4587"
"2315040","1779120000000","1670"
"4025700","1779120000000","16940"
"1974050","1779123600000","4338"
"2315040","1779123600000","1144"
"4025700","1779123600000","14842"
"1974050","1779127200000","3934"
"2315040","1779127200000","827"
"4025700","1779127200000","12976"
"1974050","1779130800000","3630"
"2315040","1779130800000","650"
"4025700","1779130800000","11531"
"1974050","1779134400000","3340"
"2315040","1779134400000","518"
"4025700","1779134400000","10407"
"1974050","1779138000000","2949"
"2315040","1779138000000","428"
"4025700","1779138000000","9938"
"1974050","1779141600000","2662"
"2315040","1779141600000","411"
"4025700","1779141600000","9521"
"1974050","1779145200000","2468"
"2315040","1779145200000","426"
"4025700","1779145200000","9679"
"1974050","1779148800000","2356"
"2315040","1779148800000","593"
"4025700","1779148800000","9719"
"1974050","1779152400000","2363"
"2315040","1779152400000","908"
"4025700","1779152400000","10140"
"1974050","1779156000000","2402"
"2315040","1779156000000","1188"
"4025700","1779156000000","10646"
"1974050","1779159600000","2350"
"2315040","1779159600000","1365"
"4025700","1779159600000","10540"
"1974050","1779163200000","2333"
"2315040","1779163200000","1479"
"4025700","1779163200000","10699"
"1974050","1779166800000","2364"
"2315040","1779166800000","1606"
"4025700","1779166800000","10927"
"1974050","1779170400000","2479"
"2315040","1779170400000","1637"
"4025700","1779170400000","10855"
"1974050","1779174000000","2690"
"2315040","1779174000000","1671"
"4025700","1779174000000","11198"
"1974050","1779177600000","2785"
"2315040","1779177600000","1626"
"4025700","1779177600000","11318"
"1974050","1779181200000","2996"
"2315040","1779181200000","1650"
"4025700","1779181200000","11942"
"1974050","1779184800000","3326"
"2315040","1779184800000","1785"
"4025700","1779184800000","12884"
"1974050","1779188400000","3742"
"2315040","1779188400000","2024"
"4025700","1779188400000","15113"
"1974050","1779192000000","3963"
"2315040","1779192000000","2240"
"4025700","1779192000000","17091"
"1974050","1779195600000","4212"
"2315040","1779195600000","2361"
"4025700","1779195600000","18849"
"1974050","1779199200000","4369"
"2315040","1779199200000","2347"
"4025700","1779199200000","19560"
"1974050","1779202800000","4291"
"2315040","1779202800000","2013"
"4025700","1779202800000","18884"
"1974050","1779206400000","4069"
"2315040","1779206400000","1538"
"4025700","1779206400000","17073"
"1974050","1779210000000","3791"
"2315040","1779210000000","1142"
"4025700","1779210000000","14733"
"1974050","1779213600000","3460"
"2315040","1779213600000","780"
"4025700","1779213600000","12796"
"1974050","1779217200000","3270"
"2315040","1779217200000","585"
"4025700","1779217200000","11349"
"1974050","1779220800000","2992"
"2315040","1779220800000","449"
"4025700","1779220800000","10442"
"1974050","1779224400000","2695"
"2315040","1779224400000","382"
"4025700","1779224400000","9964"
"1974050","1779228000000","2398"
"2315040","1779228000000","363"
"4025700","1779228000000","9258"
"1974050","1779231600000","2292"
"2315040","1779231600000","395"
"4025700","1779231600000","9894"
"1974050","1779235200000","2169"
"2315040","1779235200000","558"
"4025700","1779235200000","9999"
"1974050","1779238800000","2166"
"2315040","1779238800000","805"
"4025700","1779238800000","10448"
"1974050","1779242400000","2186"
"2315040","1779242400000","1037"
"4025700","1779242400000","10802"
"1974050","1779246000000","2148"
"2315040","1779246000000","1206"
"4025700","1779246000000","10781"
"1974050","1779249600000","2113"
"2315040","1779249600000","1329"
"4025700","1779249600000","10789"
"1974050","1779253200000","2129"
"2315040","1779253200000","1393"
"4025700","1779253200000","10752"
"1974050","1779256800000","2325"
"2315040","1779256800000","1416"
"4025700","1779256800000","10910"
"1974050","1779260400000","2399"
"2315040","1779260400000","1487"
"4025700","1779260400000","11064"
"1974050","1779264000000","2590"
"2315040","1779264000000","1525"
"4025700","1779264000000","11053"
"1974050","1779267600000","2773"
"2315040","1779267600000","1447"
"4025700","1779267600000","11447"
"1974050","1779271200000","3038"
"2315040","1779271200000","1555"
"4025700","1779271200000","12177"
"1974050","1779274800000","3306"
"2315040","1779274800000","1770"
"4025700","1779274800000","14002"
"1974050","1779278400000","3656"
"2315040","1779278400000","1974"
"4025700","1779278400000","15722"
"1974050","1779282000000","3823"
"2315040","1779282000000","2090"
"4025700","1779282000000","17609"
"1974050","1779285600000","3887"
"2315040","1779285600000","2042"
"4025700","1779285600000","18231"
"1974050","1779289200000","3883"
"2315040","1779289200000","1794"
"4025700","1779289200000","17721"
"1974050","1779292800000","3668"
"2315040","1779292800000","1389"
"4025700","1779292800000","16071"
"1974050","1779296400000","3473"
"2315040","1779296400000","969"
"4025700","1779296400000","14121"
"1974050","1779300000000","3248"
"2315040","1779300000000","655"
"4025700","1779300000000","12363"
"1974050","1779303600000","3014"
"2315040","1779303600000","459"
"4025700","1779303600000","10792"
"1974050","1779307200000","2751"
"2315040","1779307200000","384"
"4025700","1779307200000","9762"
"1974050","1779310800000","2447"
"2315040","1779310800000","339"
"4025700","1779310800000","9404"
"1974050","1779314400000","2220"
"2315040","1779314400000","322"
"4025700","1779314400000","8883"
"1974050","1779318000000","2061"
"2315040","1779318000000","345"
"4025700","1779318000000","9157"
"1974050","1779321600000","2000"
"2315040","1779321600000","471"
"4025700","1779321600000","9304"
"1974050","1779325200000","2055"
"2315040","1779325200000","730"
"4025700","1779325200000","9747"
"1974050","1779328800000","2042"
"2315040","1779328800000","980"
"4025700","1779328800000","10129"
"1974050","1779332400000","2010"
"2315040","1779332400000","1106"
"4025700","1779332400000","10391"
"1974050","1779336000000","1993"
"2315040","1779336000000","1173"
"4025700","1779336000000","10591"
"1974050","1779339600000","2056"
"2315040","1779339600000","1229"
"4025700","1779339600000","10817"
"1974050","1779343200000","2190"
"2315040","1779343200000","1258"
"4025700","1779343200000","10919"
"1974050","1779346800000","2317"
"2315040","1779346800000","1299"
"4025700","1779346800000","11050"
"1974050","1779350400000","2446"
"2315040","1779350400000","1335"
"4025700","1779350400000","11172"
"1974050","1779354000000","2541"
"2315040","1779354000000","1353"
"4025700","1779354000000","11762"
"1974050","1779357600000","2723"
"2315040","1779357600000","1448"
"4025700","1779357600000","12285"
"1974050","1779361200000","3118"
"2315040","1779361200000","1664"
"4025700","1779361200000","13988"
"1974050","1779364800000","3339"
"2315040","1779364800000","1859"
"4025700","1779364800000","15849"
"1974050","1779368400000","3486"
"2315040","1779368400000","1965"
"4025700","1779368400000","17867"
"1974050","1779372000000","3607"
"2315040","1779372000000","1978"
"4025700","1779372000000","18851"
"1974050","1779375600000","3475"
"2315040","1779375600000","1702"
"4025700","1779375600000","18217"
"1974050","1779379200000","3352"
"2315040","1779379200000","1307"
"4025700","1779379200000","16326"
"1974050","1779382800000","3107"
"2315040","1779382800000","871"
"4025700","1779382800000","14019"
"1974050","1779386400000","2963"
"2315040","1779386400000","615"
"4025700","1779386400000","12240"
"1974050","1779390000000","2755"
"2315040","1779390000000","458"
"4025700","1779390000000","10732"
"1974050","1779393600000","2488"
"2315040","1779393600000","373"
"4025700","1779393600000","9910"
"1974050","1779397200000","2246"
"2315040","1779397200000","306"
"4025700","1779397200000","9624"
"1974050","1779400800000","2068"
"2315040","1779400800000","293"
"4025700","1779400800000","9157"
"1974050","1779404400000","1956"
"2315040","1779404400000","321"
"4025700","1779404400000","9459"
"1974050","1779408000000","1892"
"2315040","1779408000000","442"
"4025700","1779408000000","9488"
"1974050","1779411600000","1887"
"2315040","1779411600000","647"
"4025700","1779411600000","9802"
"1974050","1779415200000","1931"
"2315040","1779415200000","911"
"4025700","1779415200000","10465"
"1974050","1779418800000","1893"
"2315040","1779418800000","1023"
"4025700","1779418800000","10665"
"1974050","1779422400000","1894"
"2315040","1779422400000","1075"
"4025700","1779422400000","10671"
"1974050","1779426000000","1857"
"2315040","1779426000000","1141"
"4025700","1779426000000","10642"
"1974050","1779429600000","1995"
"2315040","1779429600000","1168"
"4025700","1779429600000","10829"
"1974050","1779433200000","2109"
"2315040","1779433200000","1213"
"4025700","1779433200000","10779"
"1974050","1779436800000","2244"
"2315040","1779436800000","1251"
"4025700","1779436800000","10944"
"1974050","1779440400000","2395"
"2315040","1779440400000","1253"
"4025700","1779440400000","11283"
"1974050","1779444000000","2536"
"2315040","1779444000000","1270"
"4025700","1779444000000","11680"
"1974050","1779447600000","2789"
"2315040","1779447600000","0"
"4025700","1779447600000","13136"
"1974050","1779451200000","3087"
"2315040","1779451200000","1710"
"4025700","1779451200000","14932"
"1974050","1779454800000","3274"
"2315040","1779454800000","1779"
"4025700","1779454800000","16689"
"1974050","1779458400000","3424"
"2315040","1779458400000","1816"
"4025700","1779458400000","17799"
"1974050","1779462000000","3347"
"2315040","1779462000000","1605"
"4025700","1779462000000","17809"
"1974050","1779465600000","3176"
"2315040","1779465600000","1211"
"4025700","1779465600000","16478"
"1974050","1779469200000","3008"
"2315040","1779469200000","862"
"4025700","1779469200000","14589"
"1974050","1779472800000","2823"
"2315040","1779472800000","611"
"4025700","1779472800000","12665"
"1974050","1779476400000","2639"
"2315040","1779476400000","467"
"4025700","1779476400000","11278"
"1974050","1779480000000","2470"
"2315040","1779480000000","354"
"4025700","1779480000000","10153"
"1974050","1779483600000","2341"
"2315040","1779483600000","290"
"4025700","1779483600000","9786"
"1974050","1779487200000","2134"
"2315040","1779487200000","288"
"4025700","1779487200000","9408"
"1974050","1779490800000","2006"
"2315040","1779490800000","329"
"4025700","1779490800000","9686"
"1974050","1779494400000","1974"
"2315040","1779494400000","466"
"4025700","1779494400000","9964"
"1974050","1779498000000","1962"
"2315040","1779498000000","709"
"4025700","1779498000000","10339"
"1974050","1779501600000","2064"
"2315040","1779501600000","952"
"4025700","1779501600000","11108"
"1974050","1779505200000","2125"
"2315040","1779505200000","1120"
"4025700","1779505200000","11818"
"1974050","1779508800000","2137"
"2315040","1779508800000","1200"
"4025700","1779508800000","12461"
"1974050","1779512400000","2275"
"2315040","1779512400000","1317"
"4025700","1779512400000","12648"
"1974050","1779516000000","2397"
"2315040","1779516000000","1333"
"4025700","1779516000000","13067"
"1974050","1779519600000","2544"
"2315040","1779519600000","1338"
"4025700","1779519600000","13210"
"1974050","1779523200000","2650"
"2315040","1779523200000","1370"
"4025700","1779523200000","13224"
"1974050","1779526800000","2745"
"2315040","1779526800000","1399"
"4025700","1779526800000","13626"
"1974050","1779530400000","2855"
"2315040","1779530400000","1414"
"4025700","1779530400000","13489"
"1974050","1779534000000","2988"
"2315040","1779534000000","1503"
"4025700","1779534000000","14674"
"1974050","1779537600000","3174"
"2315040","1779537600000","1623"
"4025700","1779537600000","15782"
"1974050","1779541200000","3367"
"2315040","1779541200000","1676"
"4025700","1779541200000","17555"
"1974050","1779544800000","3437"
"2315040","1779544800000","1657"
"4025700","1779544800000","18484"
"1974050","1779548400000","3351"
"2315040","1779548400000","1474"
"4025700","1779548400000","18701"
"1974050","1779552000000","3207"
"2315040","1779552000000","1147"
"4025700","1779552000000","17393"
"1974050","1779555600000","2958"
"2315040","1779555600000","860"
"4025700","1779555600000","15827"
"1974050","1779559200000","2817"
"2315040","1779559200000","618"
"4025700","1779559200000","13963"
"1974050","1779562800000","2647"
"2315040","1779562800000","458"
"4025700","1779562800000","12278"
"1974050","1779566400000","2444"
"2315040","1779566400000","349"
"4025700","1779566400000","11017"
"1974050","1779570000000","2234"
"2315040","1779570000000","292"
"4025700","1779570000000","10441"
"1974050","1779573600000","2074"
"2315040","1779573600000","261"
"4025700","1779573600000","9807"
"1974050","1779577200000","1918"
"2315040","1779577200000","300"
"4025700","1779577200000","9763"
"1974050","1779580800000","1844"
"2315040","1779580800000","423"
"4025700","1779580800000","9764"
"1974050","1779584400000","1990"
"2315040","1779584400000","706"
"4025700","1779584400000","10450"
"1974050","1779588000000","2070"
"2315040","1779588000000","953"
"4025700","1779588000000","11262"
"1974050","1779591600000","2084"
"2315040","1779591600000","1118"
"4025700","1779591600000","11920"
"1974050","1779595200000","2106"
"2315040","1779595200000","1230"
"4025700","1779595200000","12608"
"1974050","1779598800000","2197"
"2315040","1779598800000","1282"
"4025700","1779598800000","13036"
"1974050","1779602400000","2335"
"2315040","1779602400000","1355"
"4025700","1779602400000","13306"
"1974050","1779606000000","2537"
"2315040","1779606000000","1397"
"4025700","1779606000000","13562"
"1974050","1779609600000","2659"
"2315040","1779609600000","1421"
"4025700","1779609600000","13612"
"1974050","1779613200000","2732"
"2315040","1779613200000","1378"
"4025700","1779613200000","13920"
"1974050","1779616800000","2895"
"2315040","1779616800000","1420"
"4025700","1779616800000","13726"
"1974050","1779620400000","2985"
"2315040","1779620400000","1531"
"4025700","1779620400000","14866"
"1974050","1779624000000","3082"
"2315040","1779624000000","1630"
"4025700","1779624000000","15973"
"1974050","1779627600000","3311"
"2315040","1779627600000","1680"
"4025700","1779627600000","17420"
"1974050","1779631200000","3386"
"2315040","1779631200000","1590"
"4025700","1779631200000","18361"
"1974050","1779634800000","3254"
"2315040","1779634800000","1346"
"4025700","1779634800000","18263"
"1974050","1779638400000","3092"
"2315040","1779638400000","1016"
"4025700","1779638400000","16798"
"1974050","1779642000000","2818"
"2315040","1779642000000","694"
"4025700","1779642000000","14776"
"1974050","1779645600000","2647"
"2315040","1779645600000","498"
"4025700","1779645600000","12835"
"1974050","1779649200000","2545"
"2315040","1779649200000","363"
"4025700","1779649200000","11510"
"1974050","1779652800000","2290"
"2315040","1779652800000","278"
"4025700","1779652800000","10563"
"1974050","1779656400000","2013"
"2315040","1779656400000","235"
"4025700","1779656400000","10153"
"1974050","1779660000000","1887"
"2315040","1779660000000","230"
"4025700","1779660000000","9611"
"1974050","1779663600000","1756"
"2315040","1779663600000","253"
"4025700","1779663600000","9502"
"1974050","1779667200000","1716"
"2315040","1779667200000","355"
"4025700","1779667200000","9246"
"1974050","1779670800000","1753"
"2315040","1779670800000","522"
"4025700","1779670800000","9712"
"1974050","1779674400000","1771"
"2315040","1779674400000","724"
"4025700","1779674400000","10057"
"1974050","1779678000000","1674"
"2315040","1779678000000","810"
"4025700","1779678000000","10406"
"1974050","1779681600000","1705"
"2315040","1779681600000","891"
"4025700","1779681600000","10690"
"1974050","1779685200000","1774"
"2315040","1779685200000","947"
"4025700","1779685200000","10868"
"1974050","1779688800000","1832"
"2315040","1779688800000","1006"
"4025700","1779688800000","10855"
"1974050","1779692400000","1949"
"2315040","1779692400000","1002"
"4025700","1779692400000","11015"
"1974050","1779696000000","2107"
"2315040","1779696000000","1029"
"4025700","1779696000000","11079"
"1974050","1779699600000","2147"
"2315040","1779699600000","1047"
"4025700","1779699600000","11567"
"1974050","1779703200000","2287"
"2315040","1779703200000","1100"
"4025700","1779703200000","11914"
"1974050","1779706800000","2459"
"2315040","1779706800000","1279"
"4025700","1779706800000","13273"
"1974050","1779710400000","2686"
"2315040","1779710400000","1480"
"4025700","1779710400000","14927"
"1974050","1779714000000","2844"
"2315040","1779714000000","1546"
"4025700","1779714000000","16400"
"1974050","1779717600000","2842"
"2315040","1779717600000","1515"
"4025700","1779717600000","17239"
"1974050","1779721200000","2800"
"2315040","1779721200000","1273"
"4025700","1779721200000","16661"
"1974050","1779724800000","2612"
"2315040","1779724800000","912"
"4025700","1779724800000","14864"
"1974050","1779728400000","2401"
"2315040","1779728400000","591"
"4025700","1779728400000","12921"
"1974050","1779732000000","2339"
"2315040","1779732000000","425"
"4025700","1779732000000","11137"
"1974050","1779735600000","2175"
"2315040","1779735600000","327"
"4025700","1779735600000","10146"
"1974050","1779739200000","2016"
"2315040","1779739200000","235"
"4025700","1779739200000","9237"
"1974050","1779742800000","1783"
"2315040","1779742800000","194"
"4025700","1779742800000","8945"
"1974050","1779746400000","1658"
"2315040","1779746400000","189"
"4025700","1779746400000","8580"
"1974050","1779750000000","1518"
"2315040","1779750000000","221"
"4025700","1779750000000","8591"
"1974050","1779753600000","1457"
"2315040","1779753600000","343"
"4025700","1779753600000","8662"
"1974050","1779757200000","1450"
"2315040","1779757200000","510"
"4025700","1779757200000","9003"
